codigomex2,nombre,serving_size,kcal,carbohydrate,total_fat,protein,fiber,calcium,iron,ironhem,ironnohem,zinc,vit_c,thiamin,riboflavin,niacin,panto_acid,vit_b6,folic_acid,food_folate,folate_dfe,vit_b12,vit_a_rae,vit_e,vit_d_iu,vit_k,fa_sat,fa_mono,fa_poly,chole,sugars
14027,"GALLETA SALADA GRASOSA (RITZ, CRACKETS, CANAPINAS )",100 g,444.19,65.06,20.03,7.6,2.56,49,2.33,0,2.33,0.3,0,0.13,0.13,1.1,0.37,0.06,65.51,17,128.37,0,0,3.49,0,50,8.067,9.556,2.41,0,0
14028,GALLETA SALADA RELLENA (CON QUESO O CREMA),100 g,464.83,63.01,18.37,9.83,4.02,136,4.88,0,4.88,1.19,0,0.56,0.34,6.11,0.47,0.17,127,25,240.9,0.34,17,2.19,0,9.4,6.73,5.56,1.11,3,0
14029,"GALLETA SALADA, NO GRASOSA (SALADITAS, KRAKER BRAN, PREMIUM, HABANERAS)",100 g,458.97,64.18,10.7,8.89,4.21,19,1.6,0,1.6,0.3,0,0.13,0.13,1.1,0.54,0.06,7,17,28.9,0,1,1.15,,25.4,2.547,6.968,1.185,0,0
14030,GALLETA SUAVE DE CHISPAS DE CHOCOLATE CASERA,100 g,444,65.75,19.77,3.63,1.8,17,4.07,,,0.54,,0.14,0.28,2.06,0.36,0.05,25,2,44.5,0,0,,,2.4,9.751,6.973,1.786,,0
14031,GALLETA SUAVE DE CHISPAS DE CHOCOLATE INDUSTRIALIZADA,100 g,462,65.38,19.23,3.85,3.8,0,2.77,0,2.77,,0,,,,,,,,,,,,,,9.62,,,19,0
14032,GALLETA SUAVE DE CHISPAS DE CHOCOLATE INDUSTRIALIZADA,100 g,44,65.75,19.77,3.63,1.8,17,4.07,,,0.54,,0.14,0.28,2.06,0.36,0.05,25,2,44.5,0,0,,,2.4,9.751,6.973,1.786,,0
14033,GALLETAS DE AVENA CASERAS,100 g,447,66.4,17.9,6.8,,105,2.7,,,0.93,0.2,0.26,0.17,1.31,0.36,0.05,21,12,47.7,0.09,160,,,,3.581,7.669,5.589,36,0
14034,GALLETAS DE AVENA CON NUECES Y PASAS,100 g,462,67.3,19.2,6.5,,25,2.22,,,0.8,0.1,0.14,0.14,1.3,0.46,0.04,39,11,77.3,0,1,,,,4.755,10.567,2.792,0,0
14035,GALLETAS DE AVENA INDUSTRIALIZADAS,100 g,450,68.7,18.1,6.2,2.8,37,2.58,,,0.79,0.5,0.27,0.23,2.23,0.39,0.07,52,7,95.4,0,5,0.26,0,8,4.519,10.025,2.543,0,0
14036,GALLETAS DE HIGO,100 g,348,70.9,7.3,3.7,4.6,64,2.9,,,0.39,0.3,0.16,0.22,1.87,0.36,0.08,25,10,52.5,0.09,9,0,0,5.8,1.123,3.003,2.772,0,0
14037,GALLETAS DE MIEL,100 g,429,82.14,8.93,10.71,0,0,2.57,,,,0,,,,,,,,,,,,,,0,,,71,0
14038,GALLETAS DE PASAS,100 g,401,68,13.6,4.1,1.2,46,2.29,,,0.32,0.4,0.22,0.21,1.97,0.24,0.05,23,9,48.1,0.03,2,2.22,0,3.9,3.46,7.649,1.756,2,0
14039,GALLETAS DEDOS DE DAMA,100 g,363,59.7,9.1,10.6,1,47,3.58,,,1.14,0,2.84,0.43,2.1,1.12,0.12,40,37,105,0.75,167,,,,3.022,3.745,1.423,221,0
14040,GALLETAS MACARRONES,100 g,460,61.22,22.55,3.02,5.1,5,0.82,,,0.73,0,0.02,0.6,0.22,,0.1,0,3,3,0,0,0.19,0,1.1,20.099,1.61,0.81,0,0
14041,"HOT CAKE, INDUSTRIALIZADO",100 g,254.28,42.85,6.66,5.71,0.95,219,1.8,0,1.8,0.56,0.3,0.2,0.28,1.57,0.41,0.05,26,12,56.2,0.22,54,0.62,,6.5,0.95,2.76,2.93,59,0
14042,"HOT CAKE, PREPARACION ESTANDARIZADA",100 g,201.55,34.78,5.18,4.72,1.19,169.26,1.1,0,1.1,0.87,0,0.18,0.52,1.04,0.35,0.07,33.69,6.78,64.06,0.19,47.09,0.28,16.01,0.51,2.714,1.473,0.667,45.404,0
14043,"HOT CAKES SOLOS, PREPARACION ESTANDARIZADA",100 g,189.48,23.46,7.96,6.23,1.57,189.83,1.42,0,1.42,0.65,0,0.26,0.28,1.49,0.53,0.11,63.03,11.9,119.05,0.31,76.7,0.43,23.02,0.77,4.302,2.233,0.902,63.122,0
14044,"PAN BLANCO (BOLILLO, TELERA)",100 g,293,62.1,1.3,8.1,1.9,39,3.5,0,3.5,1.01,0,0.2,0.04,1,0.52,0.04,112,12.6,203,0,0,0,0,10.9,0.41,0.36,0.56,0,0
14045,PAN BLANCO Y DE CAJA (PROMEDIO),100 g,260.71,50.38,1.66,11.06,3.97,172.81,2.89,0,2.89,1.91,0.17,0.33,0.21,3.3,0.61,0.06,51.72,41,128.92,0.09,0,0.19,0,2.75,0.569,0.478,0.615,0,0
14046,"PAN DE CAJA BLANCO (BIMBO, WONDER, ETC.)",100 g,267.92,50.81,3.6,8.89,1.64,119.39,3.52,0,3.52,2.68,0,0.29,0.25,3.4,0.71,0.09,113.34,3.08,195.77,0,0,0.22,0,0.2,0.6,1.2,2,0,0
14047,PAN DE CAJA INTEGRAL,100 g,252.97,47.66,3.72,9.6,5.14,234.11,,,,1.7,0.1,0.28,0.13,4.04,0.34,0.26,76,75,204.2,0,0,0.37,0,1.4,1.043,1.103,1.579,0,0
14048,"PAN DE CAJA LIGHT (BIMBO, WONDER, ETC.)",100 g,205.75,42.69,1.92,11.37,8.01,0.15,3.74,0,3.74,2.2,0.5,0.42,0.29,4.36,,0.04,88.37,34,184.23,0.28,0,0.19,0,0.6,0.13,0.13,0.39,0,0
14049,PAN DE CENTENO CON TRIGO (1/3 H. CENT. Y 2/3 H. TRIGO),100 g,250,47.5,3.1,8.7,6.5,68,2.87,0,2.87,1.48,0,0.33,0.31,3.09,0.4,0.13,59,34,134.3,0,0,0.42,0,0.8,0.44,0.93,1.24,0,0
14050,"PAN DULCE DE PANADERIA (EXCEPTO FRITOS COMO DONA, CHURRO)",100 g,410,50.8,21.6,3.1,2.3,34,1.3,0,1.3,0.2,0,0.26,0.09,1,0.59,0.03,112,12.6,203,0,0,0.29,0,1.6,10.01,6.32,2.91,12,0
14051,PAN DULCE INDUSTRIALIZADO (EXCEPTO FRITOS COMO DONAS Y CHURROS),100 g,381.76,51.58,16.5,6.33,0.81,144,3.06,0,3.06,2.2,1.2,0.38,0.22,1.54,0.59,0.06,45.6,40,117.52,0,5,0.29,0,1.6,8.489,6.309,4.659,30,0
14052,PAN INTEGRAL DE TRIGO,100 g,252.97,47.66,3.5,9.6,5.14,234.11,3,0,3,2.88,0,0.25,0.21,2.65,0.69,0.05,48.75,50,132.88,0,0,0.55,0,7.8,0.55,1.26,1.12,0,0
14053,PAN MOLIDO,100 g,321.56,74.84,1.07,10.31,2.08,36,3.4,0,3.4,3.4,0,0.32,0.28,2.86,0.55,0.12,190,25,348,0.35,0,0.08,0,6.6,0,0.8,1.2,0,0
14054,PAN NEGRO DE CENTENO (SOLO CENTENO),100 g,242,51.5,0,9,8.73,38,2.83,0,2.83,1.14,0.4,0.19,0.08,1.1,0.44,0.08,59,51,151.3,0,0,0.33,0,1.2,0.626,1.311,0.799,0,0
14055,PAN PARA HAMBURGUESA,100 g,283.75,53.75,4,8.75,1.25,252,2.38,0,2.38,1.45,1.3,0.54,0.19,2.59,0.56,0.06,62.7,41,147.59,0.2,29,0.27,0,4.8,1,1.219,1.781,0,0
14056,"PAN PARA HOT DOG, MEDIAS NOCHES (BIMBO)",100 g,272.96,53.33,4.05,8.71,1.84,144.19,4.22,0,4.22,2.48,1.3,0.52,0.38,5.15,,0.07,89.41,25,177,0.2,0,0.07,0,3.1,1.193,1.253,1.605,0,0
14057,"PAN RELLENO DE QUESO CREMA, INDUSTRIALIZADO",100 g,386.86,40.35,22.77,5.78,1.07,29.4,1.72,0,1.72,1.08,1.02,0.22,0.18,1.95,0.25,0.05,56.3,9.24,104.94,0.08,76.26,0.35,6.3,6.2,9.501,9.187,3.461,33.313,0
14058,PAN TOSTADO,100 g,387,73.8,6.5,8.4,1.6,90,5.7,0,5.7,0.8,0,0.2,0.28,1.7,0.05,0.06,163.64,4.09,282.27,0,0,0.24,0,3.4,0.8,1.6,1.2,0,0
14059,"PAN TOSTADO INTEGRAL, INDUSTRIALIZADO (DE LINAZA, DOBLE FIBRA)",100 g,328.23,63.91,4.52,10.5,6.29,163.89,4.8,0,4.8,,,0.41,0.36,4,,,138.54,,235.52,,,,,,1.2,0.93,0.93,,0
14060,PANQUE DE MANTEQUILLA,100 g,344,50.2,13.8,4.8,0.3,20,7.8,,,0.3,0,0.6,0.2,2.8,,1,13,,22.1,0,0,,,,,,,,0
14061,PANQUE ENRIQUECIDO,100 g,386.1,57.11,14.79,6.03,1.08,0.16,2.13,0,2.13,0.01,0,0.6,0.15,1.38,0.28,0.02,23.84,9,49.53,0,35,,,,8.638,5.11,4.41,103.51,0
14062,PASTEL CON BETUN,100 g,391,56.2,17.91,2.99,0.3,62,1.07,,,0.25,0,0.1,0.07,0.5,0.35,0.04,18,9,39.6,0.15,32,1.19,16,6.9,2.936,7.563,6.378,75,0
14063,PASTEL DE ANGEL,100 g,258,57.8,0.8,5.9,1.5,140,0.52,,,0.07,0,0.1,0.49,0.88,0.2,0.03,32,3,57.4,0.06,0,,,,0.121,0.071,0.367,0,0
14064,PASTEL DE CHOCOLATE CON BETUN DE CHOCOLATE,100 g,389,52.84,20.05,3.48,2.2,30,3.04,,,0.58,0.1,0,0.06,0.77,0.19,0,9,8,23.3,0,1,4.33,0,28.9,5.917,7.343,4.622,22,0
14065,PASTEL DE CHOCOLATE SIN BETUN,100 g,371,53.4,15.1,5.3,1.6,60,1.61,,,0.69,0.2,0.14,0.21,1.14,0.3,0.04,17,10,38.9,0.16,,,,,5.43,6.039,2.761,58,0
14066,PASTEL DE FRUTAS (FRUITCAKE),100 g,324,61.6,9.1,2.9,3.7,33,2.07,,,0.27,0.5,0.05,0.1,0.79,0.23,0.05,17,3,31.9,0.01,7,0.9,0,1.5,1.048,4.2,3.323,5,0
14067,PASTEL DE VAINILLA SIN BETUN,100 g,361,53,14.6,5.3,0.7,146,1.64,,,0.45,0.2,0.18,0.23,1.46,0.31,0.04,24,10,50.8,,40,,,,3.924,6.229,3.57,54,0
14068,"PASTEL PROMEDIO, REBANADA (TODOS SABORES: CHOCOLATE, TRES LECHES)",100 g,290,61,2.7,5.4,0.5,70,2.72,0,2.72,0.51,0,0.24,0.27,1.93,0.48,0.05,34,13,70.8,0.24,44,0.24,9,0.2,8.51,5.45,1.27,102,0
14069,PASTELILLO INDUSTRIALIZADO Y DONA PROMEDIO,100 g,424.02,59.51,17.98,6.02,1.58,49.86,2.39,0,2.39,1.62,1.83,0.14,0.16,1.5,0.49,0.2,48.49,12.09,94.53,0.26,72.04,0.98,10.13,3.54,9.945,5.767,3.417,46.244,0
14070,"PASTELILLO, CHOCORROLES MARINELA",100 g,350,57.5,12.5,5,2.5,53.73,3.04,0,3.04,1.19,3.58,0.04,0.05,0.98,,0.67,19,,32.3,0.84,97.09,2.34,,,8.75,2.5,1.25,36.66,0
14071,"PASTELILLO, GANSITO MARINELA",100 g,400,58,23.4,4,2,54,2.38,0,2.38,1.6,4.8,0.08,0.16,1.54,,0.24,30.4,,51.68,0.45,136.32,1.1,,,18.42,3.459,1.521,30,0
14072,"PASTELILLO, PINGUINOS MARINELA",100 g,400,60,15,5,2.5,54,1.36,0,1.36,1.04,1.2,0.07,0.1,0.88,0.08,0.15,28.5,13,61.45,0,85.2,0.66,,10.6,12.43,3.047,1.422,0,0
14073,"PASTELILLO, SUBMARINOS MARINELA",100 g,394.73,57.89,14.6,2.63,0,45,1.02,0,1.02,0.7,1.2,0.03,0.08,0.66,0.23,0.11,7.6,14,26.92,0,5,0.44,4,9.7,7.084,5.071,2.444,30,0
14074,"PAY DE NUEZ (REBANADA), INDUSTRIALIZADO",100 g,407,59.61,16.69,4.5,2.1,22,0.93,0,0.93,0.87,0,0.2,0.08,1.31,0.39,0.04,16,17,44.2,0.12,51,0.8,3,15.5,2.654,8.317,3.554,42,0
14075,"PAY DE PIÑA (REBANADA), INDUSTRIALIZADO",100 g,316,42.6,16.1,3,2.6,22,1.22,0,1.22,0.23,1.3,0.14,0.11,1.42,,0.03,15,3,28.5,0.08,5,1.72,16,4.1,2.46,7.45,5.38,0,0
14076,"PAY DE QUESO, REBANADA, INDUSTRIALIZADO",100 g,310.96,33.22,20.39,5.05,0.95,51,0.63,0,0.63,0.51,0.4,0.03,0.19,0.19,0.57,0.05,3,15,20.1,0.17,159,0.56,17.64,4.4,9.921,8.634,1.602,0,0
14077,POLVORONES,100 g,549,69.01,28.17,4.23,1.4,0,2.03,,,,0,,,,,,,,,,,,,,12.68,,,7,0
15000,CAMOTE (PROMEDIO),100 g,118,27.88,0.17,1.53,4.1,17,0.54,0,0.54,0.24,17.1,0.11,0.03,0.55,0.31,0.29,0,23,23,0,7,0.35,0,2.3,0.037,0.006,0.076,0,0
15001,CAMOTE AMARILLO,100 g,86,20.12,0.05,1.57,3,30,0.61,0,0.61,0.3,2.4,0.08,0.06,0.56,0.8,0.21,0,11,11,0,709,0.26,0,1.8,0.018,0.001,0.014,0,0
15002,CHINCHAYOTE O CUEZA,100 g,80,17.45,0.2,2,1,7,0.8,0,0.8,0.31,19,0.05,0.03,0.9,,0.25,,12,12,0,0,,,,0,0,0,0,0
15003,CURCUMA (YUQUILLA),100 g,58,10.3,0.02,4.13,1.2,51,12.2,0,12.2,0.2,5,0.15,0.21,1.4,,0.3,8.3,,14.11,0,0,,,,0,0,0,0,0
15004,HOJUELAS DE PAPA PARA PURE,100 g,375.63,84.14,0.2,9.24,8.68,35,1.1,0,1.1,0.86,0,0.67,0.11,6,0.34,0.86,40.4,40,108.68,0,0,0.27,0,9,0.2,0.01,0.2,0,0
15005,MALANGA,100 g,119,25.4,0.2,3.88,0.58,43,0.55,0,0.55,0.23,4.5,0.1,0.03,0.6,,0.28,22,,37.4,0,0,,,,0.04,0.02,0.08,0,0
15006,ÑAME,100 g,79,17.47,0.05,2.18,0.5,13,0.54,0,0.54,0.24,17.1,0.14,0.03,0.3,0.31,0.29,23,23,62.1,0,7,0.35,0,2.3,0.02,0.01,0.04,0,0
15007,PAPA (PROMEDIO),100 g,58,12.44,0.1,2.57,2.5,30,3.24,0,3.24,0.35,11.4,0.02,0.04,1.03,0.3,0.24,0,17,17,0,0,0.01,0,2,0.026,0.002,0.043,0,0
15008,PAPA AMARILLA,100 g,87,19.8,0.1,1.7,0.4,11,2.1,0,2.1,0.3,17,0.09,0.05,2,0.3,0.26,,13,13,0,0,0.01,,2,0.03,0,0.03,0,0
15009,PAPA DE AGUA,100 g,91,19,0.2,3.4,0.5,19,2,0,2,0.3,5,0.17,0.06,1.6,0.29,0.26,0,13,13,0,0,0.01,0,2,0.056,0.004,0.093,0,0
15010,PAPA ROJA,100 g,70,15.9,0.14,1.89,1.7,10,0.73,,,0.33,8.6,0.08,0.03,1.15,0.28,0.17,0,18,18,0,0,0.01,0,2.9,0.035,0.003,0.059,0,0
15011,PAPA VOLADORA,100 g,115,17.38,0.2,4.1,0.9,34,3,0,3,0.29,16,0.23,0.02,0.5,0.3,0.26,13,16,38.1,0,0,0.01,0,1.9,0.03,0,0.03,0,0
15012,RAIZ DE CHAYOTE,100 g,80,17.45,0.2,2,1,7,0.8,0,0.8,0.31,19,0.05,0.03,0.9,,0.25,,12,12,0,0,,,,0,0,0,0,0
15013,SAGU,100 g,358,88.69,0.02,0.19,0.9,20,1.58,0,1.58,0.12,0,0,0,0,0.14,0.01,0,4,4,0,0,0,0,0,0.005,0.005,0.003,0,0
15014,YUCA,100 g,160,38.06,0.28,1.36,1.8,16,0.27,0,0.27,0.34,20.6,0.09,0.05,0.85,0.11,0.09,0,27,27,0,1,0.19,0,1.9,0.074,0.075,0.048,0,0
16000,ACEROLA,100 g,34.9,5,0.5,2.6,2,22,0.2,0,0.2,0.1,1678,0.02,0.06,0.4,0.31,0.01,98,14,180.6,0,17.5,,,,0,0,0,0,0
16001,ANONA,100 g,101,25.2,0.6,1.7,2.4,30,0.71,0,0.71,0.1,19,0.08,0.1,0.5,0.23,0.22,,14,14,0,2,,,,0.23,0.114,0.04,0,0
16002,ARANDANOS FRESCOS,100 g,47,10.9,0.2,0.42,1.8,16.66,0.4,0,0.4,0.2,16,0.06,0.03,0.38,0.29,5.81,5.2,1,9.84,0,12,5,0,5,0.02,0.06,0.4,0,0
16003,BREVA,100 g,42,9.8,0.2,1.6,1.7,52,0.7,0,0.7,0.15,20,0.04,0.07,0.4,,0.11,,,,0,20,,,,0.06,0.07,0.14,0,0
16004,CAIMITO BLANCO,100 g,57,9.9,1.6,0.8,2.8,25,1.9,0,1.9,,13,0.03,0.04,0.7,,,,,,0,,,,,,,,0,0
16005,CAIMITO MORADO,100 g,58,11.5,0.9,2.9,1.3,41,2.7,0,2.7,,24,0.02,0.01,1.1,,,,,,0,18.5,,,,,,,0,0
16006,CALABAZA MELON,100 g,66,11.5,0.9,2.9,1.3,41,2.7,0,2.7,,24,0.02,0.01,1.1,,,,,,0,18.5,,,,,,,0,0
16007,CAÑA DE AZUCAR,100 g,75,17.2,0.5,0.5,1.9,18,0.7,0,0.7,0,8,0.69,0.03,0.2,0.01,0,,,,0,0,0,0,,0,0,0,0,0
16008,CAPULIN,100 g,73,16.8,0,1.5,0.6,45,1.4,0,1.4,,13,0.04,0.03,1,,,,,,0,13,,,,,,,0,0
16009,CARAMBOLO,100 g,31,6.73,0.33,1.04,2.8,3,0.08,0,0.08,0.12,34.4,0.01,0.02,0.37,0.39,0.02,0,12,12,0,3,0.15,0,0,0.019,0.03,0.184,0,0
16010,CEREZA (ROJA),100 g,50,12.18,0.3,1,1.6,16,0.32,0,0.32,0.1,10,0.03,0.04,0.4,0.14,0.04,0,8,8,0,64,0.07,0,2.1,0.068,0.082,0.09,0,0
16011,CHABACANO,100 g,48,11.12,0.39,1.4,2,13,0.39,0,0.39,0.2,10,0.03,0.04,0.6,0.24,0.05,0,9,9,0,96,0.89,0,3.3,0.027,0.17,0.077,0,0
16012,CHICOZAPOTE,100 g,85,18,1.1,0.7,1.6,31,0.8,0,0.8,0.1,12,0.02,0.01,0.3,0.25,0.04,0,14,14,0,3,,,,0.194,0.521,0.011,0,0
16013,CHIRIMOYA,100 g,82.98,17.7,0.62,1.65,2.2,30,0.6,0,0.6,0.18,15,0.09,0.12,1.1,0.34,0.26,0,23,23,0,20,0.27,,,0.23,0.05,0.19,0,0
16014,CIRICOTE,100 g,72.5,16.7,0.1,1.2,1.6,38,1.9,0,1.9,,11,0.06,0.04,1.1,,,0,,0,0,14,,,,,,,0,0
16015,CIRUELA AMARILLA (CIRUELA JOBO O JUNDURA),100 g,79,19.14,0.4,2.12,2.04,57,2.32,0,2.32,,31.6,0.12,0.06,2.46,,,,,,,,,,,,,,,0
16016,"CIRUELA PASA EN PURE, INDUSTRIALIZADA",100 g,138,32.9,0.2,1.1,0.6,21,1,0,1,0.22,2,0.02,0.09,0.7,0.43,0.2,0.1,,0.17,0,14.5,,,,0.02,0.14,0.04,0,0
16017,CIRUELA PASA ENTERA,100 g,339,89.07,0.73,3.7,7.1,72,3.52,0,3.52,0.75,0,0.12,0.17,2.99,0.42,0.75,0,2,2,0,88,0.43,0,59.5,0.059,0.483,0.159,0,0
16018,CIRUELA ROJA,100 g,46,11.42,0.28,0.7,1.4,6,0.17,0,0.17,0.1,9.5,0.03,0.03,0.42,0.14,0.03,0,5,5,0,17,0.26,0,6.4,0.017,0.134,0.044,0,0
16019,COCO (PULPA O COPRA),100 g,354,15.23,33.49,3.33,9,14,2.43,0,2.43,1.1,3.3,0.07,0.02,0.54,0.3,0.05,0,26,26,0,0,0.24,0,0.2,29.698,1.425,0.366,0,0
16020,"COCO RALLADO, SECO",100 g,660,23.65,64.53,6.88,16.3,26,3.32,0,3.32,2.01,1.5,0.06,0.1,0.6,0.8,0.3,0,9,9,0,0,0.44,0,0.3,57.218,2.745,0.706,0,0
16021,COCOYOL,100 g,192.9,22.3,8.9,5.9,4.9,199,4.5,0,4.5,,116,0.18,0.13,1.5,,,0,,0,0,11.5,,,,,,,0,0
16022,COCTEL DE FRUTAS,100 g,53,13.53,0.26,0.7,1.7,10,0.26,0,0.26,0.11,21.8,0.04,0.04,0.4,,0.13,0,14,14,0,25,0.16,0,3.3,0.057,0.025,0.09,0,0
16023,"COCTEL DE FRUTAS EN ALMIBAR, INDUSTRIALIZADO",100 g,79.68,19.3,0.1,0.41,0.62,6,0.3,0,0.3,0.07,2,0.02,0.02,0.3,0.06,0.03,0,3,3,0,25,0.4,0,2.6,0,0.01,0.03,0,0
16024,"COCTEL DE FRUTAS, INDUSTRIALIZADO",100 g,79,19.1,0.1,0.3,0.6,6,0.3,0,0.3,0.07,2,0.02,0.02,0.3,0.06,0.03,0,3,3,0,25,,0,,0.01,0.01,0.03,0,0
16025,DATIL SECO SIN SEMILLA,100 g,282,75.03,0.39,2.45,8,39,1.02,0,1.02,0.29,0.4,0.05,0.07,1.27,0.59,0.17,0,19,19,0,0,0.05,0,2.7,0.032,0.036,0.019,0,0
16026,DURAZNO AMARILLO,100 g,39,9.54,0.25,0.91,1.5,6,0.25,0,0.25,0.17,6.6,0.02,0.03,0.81,0.15,0.03,0,4,4,0,16,0.73,0,2.6,0.019,0.067,0.086,0,0
16027,DURAZNO BLANCO,100 g,63,14,0.2,1.2,1.4,23,2.1,0,2.1,0.14,26,0.05,0.05,0.7,,0.02,,,,0,1.5,,,,0.02,0.06,0.08,0,0
16028,"DURAZNO EN ALMIBAR (SIN SEMILLA), INDUSTRIALIZADO",100 g,74.25,17.72,0.06,0.63,0.75,16,0.3,0,0.3,0.09,3,0.01,0.01,0.5,0.05,0.02,3.1,3,8.27,0,3,0,0,1.7,0,0,0,0,0
16029,FRAMBUESA,100 g,35.6,8,0,0.9,7.4,25,1,0,1,0.14,25,0.03,0.07,0.09,0.33,0,45,21,97.5,0,130,0.2,0,7.8,0.02,0.08,0.36,0,0
16030,FRESA,100 g,32,7.68,0.3,0.67,2,16,0.41,0,0.41,0.14,58.8,0.02,0.02,0.39,0.13,0.05,0,24,24,0,1,0.29,0,2.2,0.015,0.043,0.155,0,0
16031,"FRESAS EN ALMIBAR, INDUSTRIALIZADAS",100 g,99,23.5,0.3,0.6,0.6,13,0.4,0,0.4,0.09,0,0.02,0.03,0.1,0.18,0.05,28,28,75.6,0,0.5,0.19,0,1.5,0.01,0.04,0.08,0,0
16032,FRUTAS SECAS O DESHIDRATADAS,100 g,342.58,80.54,0.2,3.16,11.79,38,2.19,0,2.19,0.36,2.5,0.04,0.15,2.11,,0.14,0,4,4,0,65,1.12,0,17,0.08,0.094,0.127,0,0
16033,FRUTO DEL PAN,100 g,103,27.12,0.23,1.07,4.9,17,0.54,0,0.54,0.12,29,0.11,0.03,0.9,0.46,0.1,0,14,14,0,0,0.1,0,0.5,0.048,0.034,0.066,0,0
16034,GARAMBULLO,100 g,82.6,16.3,1,2.1,0.8,44,,,,,32,0.04,0.03,0.5,,,,,,0,4.5,,,,,,,0,0
16035,GRANADA CHINA,100 g,104.3,22.3,0.7,2.2,10.9,12,1.6,0,1.6,0.1,30,0.01,0.13,1.5,,0.06,0,,0,0,14,0.1,0,,0.05,0.04,0.05,0,0
16036,GRANADA ROJA,100 g,83,18.7,1.17,1.67,4,8,0.3,0,0.3,0.1,6,0.03,0.03,0.3,0.38,0.11,0,38,38,0,3.5,0.1,0,16.4,0.06,0.04,0.05,0,0
16037,GUANABANA CIMARRONA,100 g,66,16.84,0.3,1,3.3,14,0.6,0,0.6,0.1,20.6,0.07,0.05,0.9,0.25,0.06,0,14,14,0,0,0.08,0,0.4,0.051,0.09,0.069,0,0
16038,GUAYA (PROMEDIO),100 g,55,11.8,0.1,1.8,1.5,26,2.7,0,2.7,,11,0.05,0.04,0.6,,,,,,0,32,,,,,,,0,0
16039,GUAYABA AMARILLA (BLANCA),100 g,65,12.9,1,1.1,8.9,33,0.7,0,0.7,0.23,242,0.05,0.04,1.2,,0.14,0,,0,0,0,0,0,,0.17,0.05,0.18,0,0
16040,GUAYABA PROMEDIO,100 g,66.5,13.61,0.98,1.83,7.15,25.5,0.48,0,0.48,0.23,235.15,0.06,0.04,1.14,0.45,0.13,,,,0,15.5,0.37,0,2.6,0.221,0.068,0.29,0,0
16041,GUAYABA ROSA (MANZANA),100 g,68,14.32,0.95,2.55,5.4,18,0.26,0,0.26,0.23,228.3,0.07,0.04,1.08,0.45,0.11,0,49,49,0,31,0.73,0,2.6,0.272,0.087,0.401,0,0
16042,HARINA DE COCO,100 g,333,53.33,20,13.33,40,0,7.2,,7.2,,0,,,,,,,,,,0,,,,20,,,0,0
16043,HIGO,100 g,76.5,17.5,0.3,0.95,2.5,40,0.5,0,0.5,0.15,4,0.05,0.05,0.04,0.3,0.11,0,6,6,0,7,0.11,0,4.7,0.06,0.07,0.14,0,0
16044,"HIGO EN ALMIBAR, INDUSTRIALIZADO",100 g,96,22.9,0.2,0.6,1,68,0.3,0,0.3,0.11,3,0.01,0.01,0.1,0.07,,,,,0,4.5,,0,,0.02,0.02,0.04,0,0
16045,JICAMA,100 g,38,8.82,0.09,0.72,4.9,12,0.6,0,0.6,0.16,20.2,0.02,0.03,0.2,0.14,0.04,0,12,12,0,1,0.46,0,0.3,0.021,0.005,0.043,0,0
16046,JINICUIL CRUDO (SEMILLAS),100 g,164,27,0.9,11.9,0.9,46,1.9,0,1.9,,28,0.08,0.09,0.8,,,,,,0,10,,,,,,,0,0
16047,JIOTILLA,100 g,57.2,10.7,0.8,1.8,1.5,75,3.3,0,3.3,,17,0.06,0.02,0.6,,,,,,0,,,,,,,,0,0
16048,KIWI,100 g,61,14.66,0.52,1.14,3,34,0.31,0,0.31,0.14,92.7,0.03,0.03,0.34,0.18,0.06,0,25,25,0,4,1.46,0,40.3,0.029,0.047,0.287,0,0
16049,LIMA,100 g,30,10.54,0.2,0.7,2.8,33,0.6,0,0.6,0.11,29.1,0.03,0.02,0.2,0.22,0.04,0,8,8,0,2,0.22,0,0.6,0.022,0.019,0.055,0,0
16050,LIMON AGRIO,100 g,30,10.54,0.2,0.7,2.8,33,0.6,0,0.6,0.11,29.1,0.03,0.02,0.2,0.22,0.04,0,8,8,0,2,0.22,0,0.6,0.022,0.019,0.055,0,0
16051,LIMON REAL,100 g,35.7,7.9,0.1,0.8,1,31,1.6,0,1.6,0.04,30,0.08,0.04,0.3,0.32,0.16,0,13,13,0,3,0.14,0,0,0.02,0.02,0.06,0,0
16052,LITCHI,100 g,66,16.53,0.44,0.83,1.3,5,0.31,0,0.31,0.07,71.5,0.01,0.06,0.6,,0.1,0,14,14,0,0,0.07,0,0.4,0.1,0.12,0.13,0,0
16053,MAMEY,100 g,51,12.5,0.5,0.5,3,11,0.7,0,0.7,0.1,14,0.02,0.04,0.4,0.1,0.1,0,14,14,0,12,,,,0.136,0.205,0.079,0,0
16054,MANDARINA COMUN,100 g,53,13.34,0.31,0.81,1.8,37,0.15,0,0.15,0.07,26.7,0.06,0.04,0.38,0.22,0.08,0,16,16,0,34,0.2,0,0,0.039,0.06,0.065,0,0
16055,MANDARINA REYNA O CHINA,100 g,53,13.34,0.31,0.81,1.8,37,0.15,0,0.15,0.07,26.7,0.06,0.04,0.38,0.22,0.08,0,16,16,0,34,0.2,0,0,0.039,0.06,0.065,0,0
